Id, polarity
1289417817092022272,0.625
1289418249541529603,0.17666666666666700
1289418292197642240,0.3333333333333330
1289418430777454594,0.17045454545454500
1289418936971223040,0.125
1289419077618786304,-0.1356060606060610
1289419091984359424,0.0
1289419093947293696,-0.3125
1289419096010809345,0.12380952380952400
1289419447942422528,0.0
1289420287553843200,0.0
1289420304465321985,0.011111111111111100
1289420416256061440,-0.042857142857142900
1289420698025431045,-0.042857142857142900
1289420768305205248,0.060606060606060600
1289420793005223936,0.6
1289420804854149120,0.29642857142857100
1289421067149139968,3.70074341541719E-17
1289421177828433920,0.18108822601010100
1289421376571363328,0.5
1289421475418476545,0.0
1289421715420766208,0.037037037037037000
1289421729501257729,0.09821428571428570
1289421734802624512,0.0
1289421769850396673,0.0
1289422504885248001,0.0
1289422852265922561,0.6583333333333330
1289423390055358467,-0.0625
1289423764384411649,0.35
1289423964696059905,0.0
1289423998242246657,0.3621212121212120
1289424684430180352,0.5
1289424695092101120,0.5
1289424716386537472,0.0
1289424882854318081,0.0
1289425517251366913,0.14444444444444400
1289425984454705152,0.0
1289426474164817922,0.2333333333333330
1289426731414065152,-0.042857142857142900
1289426750510903297,0.125
1289426792072192000,0.2333333333333330
1289426933449547776,0.2119047619047620
1289427559902412800,0.0
1289427925201166336,0.13636363636363600
1289427941470818304,0.3671875
1289428528333635584,0.42857142857142900
1289429295832510464,0.0
1289429993383170049,0.390625
1289430078150127616,0.0
1289430283889135618,0.4000000000000000
1289430404290625536,0.6875
1289430417649459200,0.6
1289430717735137285,0.0
1289431459468468224,0.0
1289432210454409216,0.3125
1289432492601040899,-0.0375
1289433723365187584,0.0
1289434000121925633,0.35
1289434074621161473,0.09090909090909090
1289435011033124864,-0.15208333333333300
1289435535895748610,0.10666666666666700
1289436241662943233,0.0
1289437321859743744,0.0
1289437491397709824,0.0
1289437901378318336,0.04545454545454550
1289438346037493761,0.4681818181818180
1289438360361029632,0.0
1289438622605643776,0.08
1289439398119931904,0.5
1289439808717086720,-0.4
1289439926497361921,-0.2
1289440141120024577,0.0
1289441237179576321,0.25
1289441348555243521,0.0
1289441482127155200,0.2
1289441511461928967,0.0
1289441557481832448,0.5
1289441692962000899,0.2
