Id, polarity
1278183090117128193,0.0
1278183722802692097,0.2958333333333333
1278184249175105538,0.0
1278184288639488001,0.2
1278184965981732871,0.3
1278185897427599361,0.375
1278185973709508608,0.0
1278186233554890759,0.0
1278186386496126978,0.0
1278186404548415488,0.2
1278186461825658880,0.16458333333333333
1278186626670366720,0.016666666666666673
1278186752470134784,1.0
1278186945471004672,0.0
1278186990056415232,0.102020202020202
1278187302494318592,0.0
1278187553867403265,0.2333333333333333
1278187698629382145,0.027777777777777773
1278187730879512577,0.0
1278187808566493184,0.25
1278188026192150529,0.4375
1278188120165552128,0.8
1278188518452473857,0.4541666666666666
1278189007042641920,0.22227182539682536
1278190776799952896,0.4
1278191702235385856,0.8
1278191960575090690,0.12708333333333335
1278192560238985216,0.05681818181818181
1278192775662571521,0.125
1278193374894321664,0.04999999999999999
1278193376177713152,0.0
1278193380544176128,0.25
1278193568256065537,0.5333333333333333
1278193704881336321,0.5
1278193852365619203,0.276953125
1278194543049883649,0.6041666666666666
1278195052846538752,0.2833333333333333
1278195100938579969,0.0375
1278195175945371649,0.3
1278195812288389120,0.2572727272727272
1278195818001059840,0.2916666666666667
1278196044107571201,-0.5
1278196394071855106,0.0
1278197249869328386,0.2
1278197830813966336,0.5
1278198171882196992,0.12727272727272726
1278198343118848000,0.5
1278198475981836289,0.0
1278198561981771782,0.55
1278198630835511296,0.0
1278198810968285184,0.13636363636363635
1278199300770725888,-0.09791666666666668
1278200014079094784,0.25
1278200523234181120,0.0
1278200599431901186,0.16666666666666666
1278200726695620608,0.16666666666666666
1278201459482517504,0.0047619047619047615
1278201809702662145,0.0
1278201935753916416,0.0
1278202057288269824,0.0
1278202276050538497,0.19666666666666666
1278202417797046272,-0.4
1278202667630759936,0.6916666666666668
1278202697783619585,-0.3
1278202901161283585,0.0
1278203203452989440,0.0
1278203206833565697,0.08333333333333333
1278203567581433857,0.0
1278204069404913664,0.175
1278205179377188870,0.0
1278205254601895937,-0.125
1278205850801385474,0.4
1278206396937515008,0.0
1278206645164740608,-0.17083333333333334
1278206787066478593,0.0
1278206955337768961,0.0
1278207222330228740,0.0
1278207644201824257,-0.19444444444444445
1278207846145032192,0.0
1278207971219042304,0.2727272727272727
1278208480688713728,-0.04166666666666666
1278208485428166656,0.4666666666666666
1278208799103422469,0.08571428571428573
1278208850005352448,-0.3
1278208853583130624,0.225
1278208961888608256,0.0
1278209183465308160,0.04667968750000001
1278210140722933760,0.0
1278210617627852802,0.06777777777777777
1278210656039317507,0.1537012987012987
1278210802055553026,0.07777777777777779
1278210998869073922,0.1537012987012987
1278211046407376899,0.5
1278211256785256448,0.0
1278211536452874240,0.0
1278211626110455808,0.09966666666666668
1278212521690832896,0.2
1278212855410679808,0.0
1278212937312808960,0.17857142857142858
1278213287520468992,-0.012499999999999995
1278213740836552705,0.018750000000000003
1278213747128119297,0.3922727272727273
1278213856700116993,0.0
1278213948156923905,0.3666666666666667
1278213955861831680,0.06
1278214272003211269,-0.15625
1278214326248185861,-0.15625
1278214363195805701,-0.2
1278214634441519104,0.0
1278214702288560129,0.17045454545454544
1278214782966018050,0.0
1278214928445341697,0.5333333333333333
1278215004152619010,0.03888888888888889
1278215251692060672,0.0
1278215839334961152,0.0
1278216086673076224,-0.02857142857142855
1278216302532988928,0.5833333333333334
1278216399526100993,0.0
1278216665105301505,0.48125
1278216963047723008,0.05625000000000002
1278216974871363587,0.0
1278217298432741376,0.3857142857142857
1278217704583749632,0.24318181818181814
1278217910431870976,0.06709956709956709
1278217911987916802,0.0
1278217913632034816,0.0
1278218219342442496,0.14285714285714288
1278218292642164738,0.25
1278218404902690816,0.0
1278218643604717568,-0.023809523809523808
1278218681802199040,0.8
1278218710168240128,-0.3333333333333333
1278218899847180289,0.8
1278219040767516672,-0.3
1278219297693880321,0.4
1278219646106128392,-0.016666666666666666
1278220331568816129,0.0
1278220367836991493,-0.16666666666666666
1278220708854841344,0.0
1278221069623664640,0.5
1278221445122985986,0.35714285714285715
1278221520477859840,0.25
1278221637205229570,0.17361111111111113
1278221999307980800,0.4875
1278222112537350145,0.2833333333333333
1278222631314042880,0.1
1278223196139876352,-0.14583333333333334
1278224431689740288,0.13636363636363635
1278224787354128384,-0.4318181818181818
1278224924944084992,0.4
1278225884491796481,0.4
1278226110501830656,-0.15625
1278226422729973760,0.1
1278226452517998592,0.0
1278226464287014912,-0.2125
1278227011308314624,0.65
1278227127230496768,0.4066666666666667
1278227236139794432,0.35
1278227448317034497,-0.0755859375
1278227582622760961,0.0
1278228096441888768,0.2
1278228112279433216,0.4333333333333333
1278228580183539714,0.0
1278229361217454083,0.3583333333333334
1278229411028963333,0.08854166666666667
1278230130314354691,0.2
1278230193216380928,-0.1
1278230243032129538,0.016666666666666663
1278230483558699008,-0.15
1278230537799426049,0.5
1278231129867386881,0.4
1278231134464290816,0.4375
1278231193738268672,-0.06666666666666665
1278231515185512448,-0.15
1278231525318770688,0.2130681818181818
1278231911345917953,0.1
1278233170014593025,0.01481481481481481
1278233408876040195,0.0
1278234211514712064,0.4681818181818182
1278234573344825344,-0.3
1278235497207173120,0.1
1278235611019665408,0.3538888888888889
1278236139401277441,0.8
1278236210415243265,0.2708333333333333
1278236564108255234,0.4
1278236782786641922,0.08333333333333333
1278236963934547968,0.1575
1278237141022019584,0.3666666666666667
1278237266129965056,0.2
1278237420727787525,0.22777777777777775
1278237423517011970,0.11666666666666667
1278237460183515136,0.0
1278237605591744512,0.07000000000000002
1278237667663114240,0.05833333333333333
1278237673769938945,0.13636363636363635
1278237705734893569,0.15
1278237949277229056,0.5266666666666666
1278237958513086464,0.5266666666666666
1278237966528327680,0.5266666666666666
1278238008639193091,0.5266666666666666
1278238042545782784,0.17083333333333334
1278238171982069760,0.0
1278238424269377537,0.06818181818181818
1278238582805676034,0.011111111111111118
1278238655874846721,-0.016666666666666663
1278238943796961280,-0.2
1278238988634132480,0.06818181818181818
1278239252808163328,0.0
1278239293614559232,0.0
1278239325285646336,0.09523809523809523
1278239503782760450,0.05
1278240106101366784,0.0
1278240276436463617,0.06818181818181818
1278240357990445058,-0.3333333333333333
1278240398931091457,0.45
1278240745279893506,0.45
1278241194909237248,0.13636363636363635
1278241225305239552,0.2444444444444445
1278241286420598784,0.027777777777777773
1278241291566972928,-0.6
1278241403517186048,-0.1
1278241507749879810,0.0
1278241507749871616,0.0
1278241997631954946,0.2888888888888889
1278242177152401408,0.12
1278242198790844417,0.0
1278242198992142337,0.0
1278242476361428993,0.0
1278242582036975619,0.01818181818181817
1278242950116499467,0.011666666666666669
1278243109185490944,0.5
1278243157537423360,0.2
1278243433317097472,0.26
1278243528741736453,0.0
1278243594319597569,-0.013825757575757582
1278243599818391561,-0.25
1278245109209989120,0.2
1278245109843341312,0.42125
1278245296762388480,0.65
1278245483253809152,-0.073828125
1278245485535510532,0.42125
1278245899991277568,0.43
1278245978882129920,0.03333333333333333
1278246355379634176,0.07878787878787878
1278246553367515138,0.0
1278246585181319170,0.1361111111111111
1278247974263492608,0.37083333333333335
1278248362597158913,0.20000000000000004
1278248520475201536,0.0
1278248520475164672,0.0
1278248590037540864,0.0
1278248954333929472,0.19333333333333333
1278249048106061829,0.14545454545454545
1278249074223972358,0.0
1278249204683386882,0.0
1278249235327172623,0.0
1278249274871107585,0.0
1278249916654116865,-0.039285714285714285
1278249954881032195,0.2583333333333333
1278250239137382402,-0.6
1278250363649310722,0.14523809523809525
1278250364219908096,0.3800000000000001
1278250929041444864,0.2090909090909091
1278251407745921024,0.425
1278251569864212488,0.0
1278251577204187136,0.0
1278251594551898112,0.0
1278251933036404736,0.2
1278252081632157696,0.625
1278252142977933313,0.0
1278252350583590913,0.0
1278252521979551745,0.3833333333333333
1278252546570752000,0.0
1278252639176679425,0.3642857142857143
1278252643865919488,0.16666666666666669
1278252721079009282,0.13636363636363635
1278252739504603140,0.06666666666666668
1278252755975618560,0.0
1278252953305055232,0.10833333333333334
1278253141624909824,-0.05
1278253270461345792,0.13636363636363635
1278253271585456128,0.26666666666666666
1278253280246677504,0.17142857142857146
1278253449495314433,0.3666666666666667
1278253520852930570,0.45
1278253525307240450,0.25
1278253549793787909,0.10940476190476192
1278253741175566337,0.0
1278254254663380997,0.5
1278254698982670338,0.0
1278254699901325312,0.1842857142857143
1278255021755424783,1.0
1278255199036071936,0.0
1278255263439392768,0.06818181818181818
1278255630265057281,0.17556818181818182
1278255791296991232,1.0
1278255822993264640,0.4
1278255877703811082,0.4
1278256209745846272,0.0
1278256287264972802,-0.6966145833333334
1278256601720373248,0.0
1278256638399590400,0.016666666666666663
1278256817932578816,-0.2
1278257119100370945,0.125
1278257127577001984,0.85
1278257331545862145,0.0
1278257473695211521,0.01736111111111111
1278257476333211650,0.15277777777777776
1278257618805547018,0.0
1278257654645866502,0.04545454545454545
1278257664787693569,0.26666666666666666
1278257710253957121,0.13636363636363635
1278257710723502080,-0.0962121212121212
1278258080913002496,0.0
1278258091872657408,0.2
1278258166048755713,0.2
1278258250409021444,0.0
1278258307375996928,0.04444444444444445
1278258605041553411,0.3333333333333333
1278258704203362305,0.1
1278258711442546690,0.5
1278258899024441344,0.3257575757575757
1278258926522417152,0.0
1278259088124755968,0.0
1278259107040985088,0.2467532467532467
1278259280173555712,-0.13333333333333333
1278259338159755264,0.41875
1278259376059539456,0.41875
1278259412323446784,0.2643939393939394
1278259433248784384,0.41875
1278259721896632321,0.0
1278259731942047744,0.6666666666666666
1278259780277039104,0.65
1278259940629663747,0.0
1278259951559901184,0.0
1278260373297205248,0.0
1278260560128364546,0.04999999999999999
1278260687345553408,0.0
1278260999712313344,0.0
1278261000815468544,0.5
1278261356387598336,0.15
1278261372795658240,-0.06145833333333334
1278261657777721347,0.0
1278261684789022720,0.1125
1278261903849070605,0.1515151515151515
1278262194543747082,0.1515151515151515
1278262201837445120,0.25
1278262480888827904,0.0
1278262640985309185,0.0
1278262710766051328,0.06666666666666668
1278262866680991745,0.21770833333333334
1278263294483202049,0.21212121212121213
1278263338460381187,0.40625
1278263601980215297,0.5
1278263719139651586,0.1125
1278264180659965952,0.0
1278264434201210880,0.0
1278264570709184512,0.0
1278265828971106304,0.2653409090909091
1278266147243200518,-0.3
1278266489146146816,-0.16666666666666669
1278266546557800448,0.06818181818181818
1278266578912661504,0.0
1278266638748381184,0.5166666666666667
1278266689982009344,0.15625
1278266834035376129,0.16
1278266849134870528,-0.2
1278266915392229377,0.0
1278267095218704385,0.16
1278267152173334528,0.4
1278267162948501507,0.0
1278267230904561672,0.3464285714285714
1278267446047186945,-0.006818181818181821
1278267734002765825,0.0
1278267896511303680,0.6333333333333333
1278268003394752515,0.375
1278268118389846023,0.5
1278268120159797248,-0.2
1278268121434877953,0.23
1278268310333927429,0.4
1278268779626102786,0.425
1278268852355334146,0.0
1278268853601124354,-0.11666666666666665
1278268965530136576,0.875
1278268979161817094,0.13333333333333333
1278268981212782593,0.0
1278269285018861568,-0.4527777777777778
1278269326622105601,0.09375
1278269525818032128,-0.4527777777777778
1278269809633918982,0.02187500000000001
1278270449231724545,-0.75
1278270509239554048,-0.1555555555555556
1278270680774164490,-0.75
1278270995137277953,0.0
1278271164012470274,-0.75
1278271248166879232,0.5
1278271792625463296,1.0
1278272452104200192,-0.012499999999999995
1278272609118027777,0.0
1278272615514243079,0.0
1278272699064889347,0.0
1278272993832165376,0.3
1278273285835415552,0.0
1278273332585156608,0.3432900432900433
1278273421575667712,0.25
1278273438398976003,0.0
1278273685443555329,0.3785714285714286
1278274234964467712,0.0
1278274724431310849,0.25378787878787884
1278275090011086848,0.0
1278275241924612096,0.1431818181818182
1278275263839850496,0.0
1278275375265693696,0.0
1278275717869027331,0.0
1278275803411865600,0.07708333333333334
1278276080684503040,0.0
1278276402928930816,0.0
1278276707502432262,0.0
1278276908401254405,0.12666666666666665
1278277161158352898,0.0
1278277623253254144,0.03333333333333333
1278277743780691969,0.0
1278278113173135360,-0.05
1278278139773423616,-0.3125
1278278175013945345,0.05555555555555555
1278278391544807424,0.5226190476190476
1278278777949257730,0.0
1278278951639621635,-0.1690340909090909
1278279101569269762,0.0
1278279413185028101,0.31666666666666665
1278279664700493824,0.0
1278280153697849344,0.0
1278280430131843073,0.0
1278280575309303812,0.2857142857142857
1278280972551827456,0.4166666666666667
1278281221471166465,0.0
1278281374387113991,0.1875
1278281586870550529,-0.1555555555555556
1278281738360369153,0.13636363636363635
1278281888201732098,0.0
1278282001305518081,0.0
1278282165697077248,0.5
1278282518026956800,0.85
1278282544086224897,0.7375
1278282645328322561,0.0
1278282728845324288,0.0
1278282861074886661,0.25
1278282978112802816,0.07196969696969696
1278283050405765127,0.0
1278283092067627012,0.0
1278283092583579648,0.0
1278283129308897281,0.2272727272727273
1278283400990691330,0.09375
1278283452325015563,0.0
1278283756172951554,0.3
1278284209405165568,0.0
1278284250836537344,0.8333333333333334
1278284529376153601,0.3125
1278284569347645440,0.6420454545454546
1278284694795309057,0.08484848484848484
1278284716022661121,0.2272727272727273
1278284737900150784,0.16333333333333333
1278285122723287041,0.25
1278285176192319491,0.0
1278285313870356481,0.31666666666666665
1278285446599127040,0.2
1278286233790226433,0.03333333333333333
1278286373678702594,0.09722222222222222
1278286387096088576,0.095
1278286492671057920,0.6444444444444445
1278286612107935744,0.35
1278286860159266816,0.0
1278286869218889729,0.5
1278287081450725377,0.30000000000000004
1278287194743078915,0.0
1278287374787715076,0.2333333333333333
1278287518417518592,0.0
1278287572486295552,0.0
1278287621085519872,0.375
1278287758411411458,0.3787878787878787
1278287828947030017,0.2125
1278287848257568769,0.2833333333333333
1278287957812809728,0.05833333333333333
1278288005602697216,0.3333333333333333
1278288054143287296,0.2272727272727273
1278288256073977856,0.0
1278288289766785026,0.6
1278288520004734977,-0.025
1278288578943111168,0.28409090909090906
1278288926835462146,0.08
1278288973513789440,0.7
1278289239428468736,0.0
1278289516755910662,-0.34464285714285714
1278289781458374658,0.0
1278289795471609856,-0.17121212121212126
1278289835082555392,0.3872727272727273
1278290045397536770,0.4
1278290434675130369,0.125
1278290621053231105,0.03333333333333333
1278290940592078852,0.005681818181818178
1278290988688162816,0.0
1278291135870328833,0.8
1278291428565712898,-0.10000000000000002
1278291455275139078,0.06818181818181818
1278291695679963138,0.05000000000000001
1278291815028883458,0.05
1278293079657795584,0.0
1278293404804407297,0.25
1278293988878016512,0.3666666666666667
1278294556006645760,0.0
1278294738651643905,-0.1
1278294753352847360,0.2
1278294780800311297,0.0
1278295121742700546,0.0
1278295220296331265,0.06818181818181818
1278295364567814144,-0.5
1278295555005800449,0.1375
1278295609196400640,0.05
1278295777685712902,0.0
1278295799760408576,0.0
1278296414897033216,0.625
1278296671353475072,0.0
1278296718971490307,0.375
1278297070672044033,0.0
1278297089584230400,0.25
1278297349366755329,0.10795454545454546
1278297361987616768,0.4416666666666667
1278297364978073605,-0.14225108225108224
1278297431361425409,-0.05
1278297442757128193,0.0
