,Unnamed: 0,Unnamed: 0.1,frequency,isPartial,search_term,geo_code
0,0,2011-01-01 00:00:00,12,False,The Book of Mormon,US-TX-618
1,1,2011-02-01 00:00:00,9,False,The Book of Mormon,US-TX-618
2,2,2011-03-01 00:00:00,41,False,The Book of Mormon,US-TX-618
3,3,2011-04-01 00:00:00,29,False,The Book of Mormon,US-TX-618
4,4,2011-05-01 00:00:00,39,False,The Book of Mormon,US-TX-618
5,5,2011-06-01 00:00:00,91,False,The Book of Mormon,US-TX-618
6,6,2011-07-01 00:00:00,34,False,The Book of Mormon,US-TX-618
7,7,2011-08-01 00:00:00,20,False,The Book of Mormon,US-TX-618
8,8,2011-09-01 00:00:00,28,False,The Book of Mormon,US-TX-618
9,9,2011-10-01 00:00:00,26,False,The Book of Mormon,US-TX-618
10,10,2011-11-01 00:00:00,38,False,The Book of Mormon,US-TX-618
11,11,2011-12-01 00:00:00,17,False,The Book of Mormon,US-TX-618
12,12,2012-01-01 00:00:00,22,False,The Book of Mormon,US-TX-618
13,13,2012-02-01 00:00:00,21,False,The Book of Mormon,US-TX-618
14,14,2012-03-01 00:00:00,18,False,The Book of Mormon,US-TX-618
15,15,2012-04-01 00:00:00,18,False,The Book of Mormon,US-TX-618
16,16,2012-05-01 00:00:00,19,False,The Book of Mormon,US-TX-618
17,17,2012-06-01 00:00:00,19,False,The Book of Mormon,US-TX-618
18,18,2012-07-01 00:00:00,26,False,The Book of Mormon,US-TX-618
19,19,2012-08-01 00:00:00,22,False,The Book of Mormon,US-TX-618
20,20,2012-09-01 00:00:00,36,False,The Book of Mormon,US-TX-618
21,21,2012-10-01 00:00:00,20,False,The Book of Mormon,US-TX-618
22,22,2012-11-01 00:00:00,32,False,The Book of Mormon,US-TX-618
23,23,2012-12-01 00:00:00,25,False,The Book of Mormon,US-TX-618
24,24,2013-01-01 00:00:00,29,False,The Book of Mormon,US-TX-618
25,25,2013-02-01 00:00:00,28,False,The Book of Mormon,US-TX-618
26,26,2013-03-01 00:00:00,27,False,The Book of Mormon,US-TX-618
27,27,2013-04-01 00:00:00,27,False,The Book of Mormon,US-TX-618
28,28,2013-05-01 00:00:00,41,False,The Book of Mormon,US-TX-618
29,29,2013-06-01 00:00:00,46,False,The Book of Mormon,US-TX-618
30,30,2013-07-01 00:00:00,41,False,The Book of Mormon,US-TX-618
31,31,2013-08-01 00:00:00,41,False,The Book of Mormon,US-TX-618
32,32,2013-09-01 00:00:00,100,False,The Book of Mormon,US-TX-618
33,33,2013-10-01 00:00:00,28,False,The Book of Mormon,US-TX-618
34,34,2013-11-01 00:00:00,29,False,The Book of Mormon,US-TX-618
35,35,2013-12-01 00:00:00,23,False,The Book of Mormon,US-TX-618
36,36,2014-01-01 00:00:00,25,False,The Book of Mormon,US-TX-618
37,37,2014-02-01 00:00:00,24,False,The Book of Mormon,US-TX-618
38,38,2014-03-01 00:00:00,25,False,The Book of Mormon,US-TX-618
39,39,2014-04-01 00:00:00,26,False,The Book of Mormon,US-TX-618
40,40,2014-05-01 00:00:00,21,False,The Book of Mormon,US-TX-618
41,41,2014-06-01 00:00:00,10,False,The Book of Mormon,US-TX-618
42,42,2014-07-01 00:00:00,17,False,The Book of Mormon,US-TX-618
43,43,2014-08-01 00:00:00,26,False,The Book of Mormon,US-TX-618
44,44,2014-09-01 00:00:00,19,False,The Book of Mormon,US-TX-618
45,45,2014-10-01 00:00:00,37,False,The Book of Mormon,US-TX-618
46,46,2014-11-01 00:00:00,26,False,The Book of Mormon,US-TX-618
47,47,2014-12-01 00:00:00,35,False,The Book of Mormon,US-TX-618
48,48,2015-01-01 00:00:00,98,False,The Book of Mormon,US-TX-618
49,49,2015-02-01 00:00:00,61,False,The Book of Mormon,US-TX-618
50,50,2015-03-01 00:00:00,21,False,The Book of Mormon,US-TX-618
51,51,2015-04-01 00:00:00,28,False,The Book of Mormon,US-TX-618
52,52,2015-05-01 00:00:00,16,False,The Book of Mormon,US-TX-618
53,53,2015-06-01 00:00:00,17,False,The Book of Mormon,US-TX-618
54,54,2015-07-01 00:00:00,16,False,The Book of Mormon,US-TX-618
55,55,2015-08-01 00:00:00,9,False,The Book of Mormon,US-TX-618
56,56,2015-09-01 00:00:00,20,False,The Book of Mormon,US-TX-618
57,57,2015-10-01 00:00:00,24,False,The Book of Mormon,US-TX-618
58,58,2015-11-01 00:00:00,13,False,The Book of Mormon,US-TX-618
59,59,2015-12-01 00:00:00,26,False,The Book of Mormon,US-TX-618
60,60,2016-01-01 00:00:00,14,False,The Book of Mormon,US-TX-618
61,61,2016-02-01 00:00:00,12,False,The Book of Mormon,US-TX-618
62,62,2016-03-01 00:00:00,15,False,The Book of Mormon,US-TX-618
63,63,2016-04-01 00:00:00,12,False,The Book of Mormon,US-TX-618
64,64,2016-05-01 00:00:00,12,False,The Book of Mormon,US-TX-618
65,65,2016-06-01 00:00:00,13,False,The Book of Mormon,US-TX-618
66,66,2016-07-01 00:00:00,15,False,The Book of Mormon,US-TX-618
67,67,2016-08-01 00:00:00,15,False,The Book of Mormon,US-TX-618
68,68,2016-09-01 00:00:00,14,False,The Book of Mormon,US-TX-618
69,69,2016-10-01 00:00:00,13,False,The Book of Mormon,US-TX-618
70,70,2016-11-01 00:00:00,21,False,The Book of Mormon,US-TX-618
71,71,2016-12-01 00:00:00,36,False,The Book of Mormon,US-TX-618
72,72,2017-01-01 00:00:00,78,False,The Book of Mormon,US-TX-618
73,73,2017-02-01 00:00:00,14,False,The Book of Mormon,US-TX-618
74,74,2017-03-01 00:00:00,12,False,The Book of Mormon,US-TX-618
75,75,2017-04-01 00:00:00,10,False,The Book of Mormon,US-TX-618
76,76,2017-05-01 00:00:00,16,False,The Book of Mormon,US-TX-618
77,77,2017-06-01 00:00:00,13,False,The Book of Mormon,US-TX-618
78,78,2017-07-01 00:00:00,8,False,The Book of Mormon,US-TX-618
79,79,2017-08-01 00:00:00,21,False,The Book of Mormon,US-TX-618
80,80,2017-09-01 00:00:00,9,False,The Book of Mormon,US-TX-618
81,81,2017-10-01 00:00:00,15,False,The Book of Mormon,US-TX-618
82,82,2017-11-01 00:00:00,19,False,The Book of Mormon,US-TX-618
83,83,2017-12-01 00:00:00,9,False,The Book of Mormon,US-TX-618
84,84,2018-01-01 00:00:00,14,False,The Book of Mormon,US-TX-618
85,85,2018-02-01 00:00:00,18,False,The Book of Mormon,US-TX-618
86,86,2018-03-01 00:00:00,15,False,The Book of Mormon,US-TX-618
87,87,2018-04-01 00:00:00,15,False,The Book of Mormon,US-TX-618
88,88,2018-05-01 00:00:00,15,False,The Book of Mormon,US-TX-618
89,89,2018-06-01 00:00:00,14,False,The Book of Mormon,US-TX-618
90,90,2018-07-01 00:00:00,11,False,The Book of Mormon,US-TX-618
91,91,2018-08-01 00:00:00,17,False,The Book of Mormon,US-TX-618
92,92,2018-09-01 00:00:00,21,False,The Book of Mormon,US-TX-618
93,93,2018-10-01 00:00:00,18,False,The Book of Mormon,US-TX-618
94,94,2018-11-01 00:00:00,15,False,The Book of Mormon,US-TX-618
95,95,2018-12-01 00:00:00,18,False,The Book of Mormon,US-TX-618
96,96,2019-01-01 00:00:00,41,False,The Book of Mormon,US-TX-618
97,97,2019-02-01 00:00:00,8,False,The Book of Mormon,US-TX-618
98,98,2011-01-01 00:00:00,14,False,The Book of Mormon,US-TX-618
99,99,2011-02-01 00:00:00,10,False,The Book of Mormon,US-TX-618
100,100,2011-03-01 00:00:00,26,False,The Book of Mormon,US-TX-618
101,101,2011-04-01 00:00:00,9,False,The Book of Mormon,US-TX-618
102,102,2011-05-01 00:00:00,29,False,The Book of Mormon,US-TX-618
103,103,2011-06-01 00:00:00,100,False,The Book of Mormon,US-TX-618
104,104,2011-07-01 00:00:00,36,False,The Book of Mormon,US-TX-618
105,105,2011-08-01 00:00:00,39,False,The Book of Mormon,US-TX-618
106,106,2011-09-01 00:00:00,38,False,The Book of Mormon,US-TX-618
107,107,2011-10-01 00:00:00,27,False,The Book of Mormon,US-TX-618
108,108,2011-11-01 00:00:00,30,False,The Book of Mormon,US-TX-618
109,109,2011-12-01 00:00:00,38,False,The Book of Mormon,US-TX-618
110,110,2012-01-01 00:00:00,42,False,The Book of Mormon,US-TX-618
111,111,2012-02-01 00:00:00,20,False,The Book of Mormon,US-TX-618
112,112,2012-03-01 00:00:00,36,False,The Book of Mormon,US-TX-618
113,113,2012-04-01 00:00:00,15,False,The Book of Mormon,US-TX-618
114,114,2012-05-01 00:00:00,33,False,The Book of Mormon,US-TX-618
115,115,2012-06-01 00:00:00,29,False,The Book of Mormon,US-TX-618
116,116,2012-07-01 00:00:00,27,False,The Book of Mormon,US-TX-618
117,117,2012-08-01 00:00:00,24,False,The Book of Mormon,US-TX-618
118,118,2012-09-01 00:00:00,14,False,The Book of Mormon,US-TX-618
119,119,2012-10-01 00:00:00,22,False,The Book of Mormon,US-TX-618
120,120,2012-11-01 00:00:00,19,False,The Book of Mormon,US-TX-618
121,121,2012-12-01 00:00:00,25,False,The Book of Mormon,US-TX-618
122,122,2013-01-01 00:00:00,25,False,The Book of Mormon,US-TX-618
123,123,2013-02-01 00:00:00,19,False,The Book of Mormon,US-TX-618
124,124,2013-03-01 00:00:00,23,False,The Book of Mormon,US-TX-618
125,125,2013-04-01 00:00:00,35,False,The Book of Mormon,US-TX-618
126,126,2013-05-01 00:00:00,33,False,The Book of Mormon,US-TX-618
127,127,2013-06-01 00:00:00,52,False,The Book of Mormon,US-TX-618
128,128,2013-07-01 00:00:00,40,False,The Book of Mormon,US-TX-618
129,129,2013-08-01 00:00:00,49,False,The Book of Mormon,US-TX-618
130,130,2013-09-01 00:00:00,98,False,The Book of Mormon,US-TX-618
131,131,2013-10-01 00:00:00,38,False,The Book of Mormon,US-TX-618
132,132,2013-11-01 00:00:00,8,False,The Book of Mormon,US-TX-618
133,133,2013-12-01 00:00:00,32,False,The Book of Mormon,US-TX-618
134,134,2014-01-01 00:00:00,36,False,The Book of Mormon,US-TX-618
135,135,2014-02-01 00:00:00,31,False,The Book of Mormon,US-TX-618
136,136,2014-03-01 00:00:00,21,False,The Book of Mormon,US-TX-618
137,137,2014-04-01 00:00:00,15,False,The Book of Mormon,US-TX-618
138,138,2014-05-01 00:00:00,26,False,The Book of Mormon,US-TX-618
139,139,2014-06-01 00:00:00,13,False,The Book of Mormon,US-TX-618
140,140,2014-07-01 00:00:00,24,False,The Book of Mormon,US-TX-618
141,141,2014-08-01 00:00:00,34,False,The Book of Mormon,US-TX-618
142,142,2014-09-01 00:00:00,7,False,The Book of Mormon,US-TX-618
143,143,2014-10-01 00:00:00,39,False,The Book of Mormon,US-TX-618
144,144,2014-11-01 00:00:00,56,False,The Book of Mormon,US-TX-618
145,145,2014-12-01 00:00:00,58,False,The Book of Mormon,US-TX-618
146,146,2015-01-01 00:00:00,78,False,The Book of Mormon,US-TX-618
147,147,2015-02-01 00:00:00,64,False,The Book of Mormon,US-TX-618
148,148,2015-03-01 00:00:00,10,False,The Book of Mormon,US-TX-618
149,149,2015-04-01 00:00:00,21,False,The Book of Mormon,US-TX-618
150,150,2015-05-01 00:00:00,35,False,The Book of Mormon,US-TX-618
151,151,2015-06-01 00:00:00,23,False,The Book of Mormon,US-TX-618
152,152,2015-07-01 00:00:00,14,False,The Book of Mormon,US-TX-618
153,153,2015-08-01 00:00:00,16,False,The Book of Mormon,US-TX-618
154,154,2015-09-01 00:00:00,16,False,The Book of Mormon,US-TX-618
155,155,2015-10-01 00:00:00,36,False,The Book of Mormon,US-TX-618
156,156,2015-11-01 00:00:00,26,False,The Book of Mormon,US-TX-618
157,157,2015-12-01 00:00:00,11,False,The Book of Mormon,US-TX-618
158,158,2016-01-01 00:00:00,12,False,The Book of Mormon,US-TX-618
159,159,2016-02-01 00:00:00,8,False,The Book of Mormon,US-TX-618
160,160,2016-03-01 00:00:00,24,False,The Book of Mormon,US-TX-618
161,161,2016-04-01 00:00:00,23,False,The Book of Mormon,US-TX-618
162,162,2016-05-01 00:00:00,17,False,The Book of Mormon,US-TX-618
163,163,2016-06-01 00:00:00,22,False,The Book of Mormon,US-TX-618
164,164,2016-07-01 00:00:00,13,False,The Book of Mormon,US-TX-618
165,165,2016-08-01 00:00:00,15,False,The Book of Mormon,US-TX-618
166,166,2016-09-01 00:00:00,18,False,The Book of Mormon,US-TX-618
167,167,2016-10-01 00:00:00,15,False,The Book of Mormon,US-TX-618
168,168,2016-11-01 00:00:00,28,False,The Book of Mormon,US-TX-618
169,169,2016-12-01 00:00:00,63,False,The Book of Mormon,US-TX-618
170,170,2017-01-01 00:00:00,90,False,The Book of Mormon,US-TX-618
171,171,2017-02-01 00:00:00,11,False,The Book of Mormon,US-TX-618
172,172,2011-01-01 00:00:00,0,False,The Book of Mormon,US-SC-567
173,173,2011-02-01 00:00:00,26,False,The Book of Mormon,US-SC-567
174,174,2011-03-01 00:00:00,58,False,The Book of Mormon,US-SC-567
175,175,2011-04-01 00:00:00,0,False,The Book of Mormon,US-SC-567
176,176,2011-05-01 00:00:00,24,False,The Book of Mormon,US-SC-567
177,177,2011-06-01 00:00:00,100,False,The Book of Mormon,US-SC-567
178,178,2011-07-01 00:00:00,37,False,The Book of Mormon,US-SC-567
179,179,2011-08-01 00:00:00,61,False,The Book of Mormon,US-SC-567
180,180,2011-09-01 00:00:00,38,False,The Book of Mormon,US-SC-567
181,181,2011-10-01 00:00:00,30,False,The Book of Mormon,US-SC-567
182,182,2011-11-01 00:00:00,41,False,The Book of Mormon,US-SC-567
183,183,2011-12-01 00:00:00,0,False,The Book of Mormon,US-SC-567
184,184,2012-01-01 00:00:00,35,False,The Book of Mormon,US-SC-567
185,185,2012-02-01 00:00:00,29,False,The Book of Mormon,US-SC-567
186,186,2012-03-01 00:00:00,19,False,The Book of Mormon,US-SC-567
187,187,2012-04-01 00:00:00,19,False,The Book of Mormon,US-SC-567
188,188,2012-05-01 00:00:00,0,False,The Book of Mormon,US-SC-567
189,189,2012-06-01 00:00:00,38,False,The Book of Mormon,US-SC-567
190,190,2012-07-01 00:00:00,27,False,The Book of Mormon,US-SC-567
191,191,2012-08-01 00:00:00,53,False,The Book of Mormon,US-SC-567
192,192,2012-09-01 00:00:00,37,False,The Book of Mormon,US-SC-567
193,193,2012-10-01 00:00:00,43,False,The Book of Mormon,US-SC-567
194,194,2012-11-01 00:00:00,27,False,The Book of Mormon,US-SC-567
195,195,2012-12-01 00:00:00,0,False,The Book of Mormon,US-SC-567
196,196,2013-01-01 00:00:00,25,False,The Book of Mormon,US-SC-567
197,197,2013-02-01 00:00:00,17,False,The Book of Mormon,US-SC-567
198,198,2013-03-01 00:00:00,16,False,The Book of Mormon,US-SC-567
199,199,2013-04-01 00:00:00,24,False,The Book of Mormon,US-SC-567
200,200,2013-05-01 00:00:00,16,False,The Book of Mormon,US-SC-567
201,201,2013-06-01 00:00:00,0,False,The Book of Mormon,US-SC-567
202,202,2013-07-01 00:00:00,17,False,The Book of Mormon,US-SC-567
203,203,2013-08-01 00:00:00,17,False,The Book of Mormon,US-SC-567
204,204,2013-09-01 00:00:00,0,False,The Book of Mormon,US-SC-567
205,205,2013-10-01 00:00:00,15,False,The Book of Mormon,US-SC-567
206,206,2013-11-01 00:00:00,24,False,The Book of Mormon,US-SC-567
207,207,2013-12-01 00:00:00,23,False,The Book of Mormon,US-SC-567
208,208,2014-01-01 00:00:00,28,False,The Book of Mormon,US-SC-567
209,209,2014-02-01 00:00:00,23,False,The Book of Mormon,US-SC-567
210,210,2014-03-01 00:00:00,0,False,The Book of Mormon,US-SC-567
211,211,2014-04-01 00:00:00,56,False,The Book of Mormon,US-SC-567
212,212,2014-05-01 00:00:00,32,False,The Book of Mormon,US-SC-567
213,213,2014-06-01 00:00:00,37,False,The Book of Mormon,US-SC-567
214,214,2014-07-01 00:00:00,54,False,The Book of Mormon,US-SC-567
215,215,2014-08-01 00:00:00,17,False,The Book of Mormon,US-SC-567
216,216,2014-09-01 00:00:00,24,False,The Book of Mormon,US-SC-567
217,217,2014-10-01 00:00:00,24,False,The Book of Mormon,US-SC-567
218,218,2014-11-01 00:00:00,93,False,The Book of Mormon,US-SC-567
219,219,2014-12-01 00:00:00,34,False,The Book of Mormon,US-SC-567
220,220,2015-01-01 00:00:00,0,False,The Book of Mormon,US-SC-567
221,221,2015-02-01 00:00:00,25,False,The Book of Mormon,US-SC-567
222,222,2015-03-01 00:00:00,33,False,The Book of Mormon,US-SC-567
223,223,2015-04-01 00:00:00,17,False,The Book of Mormon,US-SC-567
224,224,2015-05-01 00:00:00,35,False,The Book of Mormon,US-SC-567
225,225,2015-06-01 00:00:00,0,False,The Book of Mormon,US-SC-567
226,226,2015-07-01 00:00:00,0,False,The Book of Mormon,US-SC-567
227,227,2015-08-01 00:00:00,16,False,The Book of Mormon,US-SC-567
228,228,2015-09-01 00:00:00,14,False,The Book of Mormon,US-SC-567
229,229,2015-10-01 00:00:00,13,False,The Book of Mormon,US-SC-567
230,230,2015-11-01 00:00:00,21,False,The Book of Mormon,US-SC-567
231,231,2015-12-01 00:00:00,14,False,The Book of Mormon,US-SC-567
232,232,2016-01-01 00:00:00,11,False,The Book of Mormon,US-SC-567
233,233,2016-02-01 00:00:00,11,False,The Book of Mormon,US-SC-567
234,234,2016-03-01 00:00:00,0,False,The Book of Mormon,US-SC-567
235,235,2016-04-01 00:00:00,22,False,The Book of Mormon,US-SC-567
236,236,2016-05-01 00:00:00,33,False,The Book of Mormon,US-SC-567
237,237,2016-06-01 00:00:00,11,False,The Book of Mormon,US-SC-567
238,238,2016-07-01 00:00:00,22,False,The Book of Mormon,US-SC-567
239,239,2016-08-01 00:00:00,11,False,The Book of Mormon,US-SC-567
240,240,2016-09-01 00:00:00,30,False,The Book of Mormon,US-SC-567
241,241,2016-10-01 00:00:00,29,False,The Book of Mormon,US-SC-567
242,242,2016-11-01 00:00:00,19,False,The Book of Mormon,US-SC-567
243,243,2016-12-01 00:00:00,10,False,The Book of Mormon,US-SC-567
244,244,2017-01-01 00:00:00,22,False,The Book of Mormon,US-SC-567
245,245,2017-02-01 00:00:00,24,False,The Book of Mormon,US-SC-567
246,246,2017-03-01 00:00:00,13,False,The Book of Mormon,US-SC-567
247,247,2017-04-01 00:00:00,9,False,The Book of Mormon,US-SC-567
248,248,2017-05-01 00:00:00,14,False,The Book of Mormon,US-SC-567
249,249,2017-06-01 00:00:00,10,False,The Book of Mormon,US-SC-567
250,250,2017-07-01 00:00:00,15,False,The Book of Mormon,US-SC-567
251,251,2017-08-01 00:00:00,9,False,The Book of Mormon,US-SC-567
252,252,2017-09-01 00:00:00,17,False,The Book of Mormon,US-SC-567
253,253,2017-10-01 00:00:00,8,False,The Book of Mormon,US-SC-567
254,254,2017-11-01 00:00:00,35,False,The Book of Mormon,US-SC-567
255,255,2017-12-01 00:00:00,13,False,The Book of Mormon,US-SC-567
256,256,2018-01-01 00:00:00,0,False,The Book of Mormon,US-SC-567
257,257,2018-02-01 00:00:00,18,False,The Book of Mormon,US-SC-567
258,258,2018-03-01 00:00:00,8,False,The Book of Mormon,US-SC-567
259,259,2018-04-01 00:00:00,9,False,The Book of Mormon,US-SC-567
260,260,2018-05-01 00:00:00,9,False,The Book of Mormon,US-SC-567
261,261,2018-06-01 00:00:00,19,False,The Book of Mormon,US-SC-567
262,262,2018-07-01 00:00:00,9,False,The Book of Mormon,US-SC-567
263,263,2018-08-01 00:00:00,18,False,The Book of Mormon,US-SC-567
264,264,2018-09-01 00:00:00,13,False,The Book of Mormon,US-SC-567
265,265,2018-10-01 00:00:00,16,False,The Book of Mormon,US-SC-567
266,266,2018-11-01 00:00:00,17,False,The Book of Mormon,US-SC-567
267,267,2018-12-01 00:00:00,9,False,The Book of Mormon,US-SC-567
268,268,2019-01-01 00:00:00,16,False,The Book of Mormon,US-SC-567
269,269,2019-02-01 00:00:00,31,False,The Book of Mormon,US-SC-567
270,270,2019-03-01 00:00:00,25,False,The Book of Mormon,US-SC-567
271,271,2019-04-01 00:00:00,13,False,The Book of Mormon,US-SC-567
272,272,2011-01-01 00:00:00,0,False,The Book of Mormon,US-SC-567
273,273,2011-02-01 00:00:00,36,False,The Book of Mormon,US-SC-567
274,274,2011-03-01 00:00:00,66,False,The Book of Mormon,US-SC-567
275,275,2011-04-01 00:00:00,35,False,The Book of Mormon,US-SC-567
276,276,2011-05-01 00:00:00,84,False,The Book of Mormon,US-SC-567
277,277,2011-06-01 00:00:00,88,False,The Book of Mormon,US-SC-567
278,278,2011-07-01 00:00:00,86,False,The Book of Mormon,US-SC-567
279,279,2011-08-01 00:00:00,28,False,The Book of Mormon,US-SC-567
280,280,2011-09-01 00:00:00,55,False,The Book of Mormon,US-SC-567
281,281,2011-10-01 00:00:00,56,False,The Book of Mormon,US-SC-567
282,282,2011-11-01 00:00:00,59,False,The Book of Mormon,US-SC-567
283,283,2011-12-01 00:00:00,55,False,The Book of Mormon,US-SC-567
284,284,2012-01-01 00:00:00,50,False,The Book of Mormon,US-SC-567
285,285,2012-02-01 00:00:00,26,False,The Book of Mormon,US-SC-567
286,286,2012-03-01 00:00:00,26,False,The Book of Mormon,US-SC-567
287,287,2012-04-01 00:00:00,0,False,The Book of Mormon,US-SC-567
288,288,2012-05-01 00:00:00,27,False,The Book of Mormon,US-SC-567
289,289,2012-06-01 00:00:00,27,False,The Book of Mormon,US-SC-567
290,290,2012-07-01 00:00:00,65,False,The Book of Mormon,US-SC-567
291,291,2012-08-01 00:00:00,75,False,The Book of Mormon,US-SC-567
292,292,2012-09-01 00:00:00,38,False,The Book of Mormon,US-SC-567
293,293,2012-10-01 00:00:00,36,False,The Book of Mormon,US-SC-567
294,294,2012-11-01 00:00:00,50,False,The Book of Mormon,US-SC-567
295,295,2012-12-01 00:00:00,0,False,The Book of Mormon,US-SC-567
296,296,2013-01-01 00:00:00,46,False,The Book of Mormon,US-SC-567
297,297,2013-02-01 00:00:00,24,False,The Book of Mormon,US-SC-567
298,298,2013-03-01 00:00:00,23,False,The Book of Mormon,US-SC-567
299,299,2013-04-01 00:00:00,45,False,The Book of Mormon,US-SC-567
300,300,2013-05-01 00:00:00,0,False,The Book of Mormon,US-SC-567
301,301,2013-06-01 00:00:00,23,False,The Book of Mormon,US-SC-567
302,302,2013-07-01 00:00:00,24,False,The Book of Mormon,US-SC-567
303,303,2013-08-01 00:00:00,24,False,The Book of Mormon,US-SC-567
304,304,2013-09-01 00:00:00,22,False,The Book of Mormon,US-SC-567
305,305,2013-10-01 00:00:00,32,False,The Book of Mormon,US-SC-567
306,306,2013-11-01 00:00:00,22,False,The Book of Mormon,US-SC-567
307,307,2013-12-01 00:00:00,32,False,The Book of Mormon,US-SC-567
308,308,2014-01-01 00:00:00,20,False,The Book of Mormon,US-SC-567
309,309,2014-02-01 00:00:00,32,False,The Book of Mormon,US-SC-567
310,310,2014-03-01 00:00:00,0,False,The Book of Mormon,US-SC-567
311,311,2014-04-01 00:00:00,39,False,The Book of Mormon,US-SC-567
312,312,2014-05-01 00:00:00,55,False,The Book of Mormon,US-SC-567
313,313,2014-06-01 00:00:00,26,False,The Book of Mormon,US-SC-567
314,314,2014-07-01 00:00:00,100,False,The Book of Mormon,US-SC-567
315,315,2014-08-01 00:00:00,49,False,The Book of Mormon,US-SC-567
316,316,2014-09-01 00:00:00,45,False,The Book of Mormon,US-SC-567
317,317,2014-10-01 00:00:00,45,False,The Book of Mormon,US-SC-567
318,318,2014-11-01 00:00:00,72,False,The Book of Mormon,US-SC-567
319,319,2014-12-01 00:00:00,36,False,The Book of Mormon,US-SC-567
320,320,2015-01-01 00:00:00,0,False,The Book of Mormon,US-SC-567
321,321,2015-02-01 00:00:00,24,False,The Book of Mormon,US-SC-567
322,322,2015-03-01 00:00:00,34,False,The Book of Mormon,US-SC-567
323,323,2015-04-01 00:00:00,47,False,The Book of Mormon,US-SC-567
324,324,2015-05-01 00:00:00,25,False,The Book of Mormon,US-SC-567
325,325,2015-06-01 00:00:00,26,False,The Book of Mormon,US-SC-567
326,326,2015-07-01 00:00:00,24,False,The Book of Mormon,US-SC-567
327,327,2015-08-01 00:00:00,44,False,The Book of Mormon,US-SC-567
328,328,2015-09-01 00:00:00,20,False,The Book of Mormon,US-SC-567
329,329,2015-10-01 00:00:00,19,False,The Book of Mormon,US-SC-567
330,330,2015-11-01 00:00:00,20,False,The Book of Mormon,US-SC-567
331,331,2015-12-01 00:00:00,0,False,The Book of Mormon,US-SC-567
332,332,2016-01-01 00:00:00,45,False,The Book of Mormon,US-SC-567
333,333,2016-02-01 00:00:00,15,False,The Book of Mormon,US-SC-567
334,334,2016-03-01 00:00:00,14,False,The Book of Mormon,US-SC-567
335,335,2016-04-01 00:00:00,15,False,The Book of Mormon,US-SC-567
336,336,2016-05-01 00:00:00,15,False,The Book of Mormon,US-SC-567
337,337,2016-06-01 00:00:00,16,False,The Book of Mormon,US-SC-567
338,338,2016-07-01 00:00:00,23,False,The Book of Mormon,US-SC-567
339,339,2016-08-01 00:00:00,15,False,The Book of Mormon,US-SC-567
340,340,2016-09-01 00:00:00,42,False,The Book of Mormon,US-SC-567
341,341,2016-10-01 00:00:00,0,False,The Book of Mormon,US-SC-567
342,342,2016-11-01 00:00:00,41,False,The Book of Mormon,US-SC-567
343,343,2016-12-01 00:00:00,27,False,The Book of Mormon,US-SC-567
344,344,2017-01-01 00:00:00,57,False,The Book of Mormon,US-SC-567
345,345,2017-02-01 00:00:00,40,False,The Book of Mormon,US-SC-567
346,346,2017-03-01 00:00:00,0,False,The Book of Mormon,US-SC-567
347,347,2010-12-26 00:00:00,0,False,The Book of Mormon,US-SC-567
348,348,2011-01-02 00:00:00,0,False,The Book of Mormon,US-SC-567
349,349,2011-01-09 00:00:00,0,False,The Book of Mormon,US-SC-567
350,350,2011-01-16 00:00:00,0,False,The Book of Mormon,US-SC-567
351,351,2011-01-23 00:00:00,0,False,The Book of Mormon,US-SC-567
352,352,2011-01-30 00:00:00,0,False,The Book of Mormon,US-SC-567
353,353,2011-02-06 00:00:00,59,False,The Book of Mormon,US-SC-567
354,354,2011-02-13 00:00:00,0,False,The Book of Mormon,US-SC-567
355,355,2011-02-20 00:00:00,0,False,The Book of Mormon,US-SC-567
356,356,2011-02-27 00:00:00,0,False,The Book of Mormon,US-SC-567
357,357,2011-03-06 00:00:00,59,False,The Book of Mormon,US-SC-567
358,358,2011-03-13 00:00:00,0,False,The Book of Mormon,US-SC-567
359,359,2011-03-20 00:00:00,0,False,The Book of Mormon,US-SC-567
360,360,2011-03-27 00:00:00,0,False,The Book of Mormon,US-SC-567
361,361,2011-04-03 00:00:00,0,False,The Book of Mormon,US-SC-567
362,362,2011-04-10 00:00:00,0,False,The Book of Mormon,US-SC-567
363,363,2011-04-17 00:00:00,0,False,The Book of Mormon,US-SC-567
364,364,2011-04-24 00:00:00,0,False,The Book of Mormon,US-SC-567
365,365,2011-05-01 00:00:00,0,False,The Book of Mormon,US-SC-567
366,366,2011-05-08 00:00:00,62,False,The Book of Mormon,US-SC-567
367,367,2011-05-15 00:00:00,0,False,The Book of Mormon,US-SC-567
368,368,2011-05-22 00:00:00,0,False,The Book of Mormon,US-SC-567
369,369,2011-05-29 00:00:00,65,False,The Book of Mormon,US-SC-567
370,370,2011-06-05 00:00:00,96,False,The Book of Mormon,US-SC-567
371,371,2011-06-12 00:00:00,64,False,The Book of Mormon,US-SC-567
372,372,2011-06-19 00:00:00,0,False,The Book of Mormon,US-SC-567
373,373,2011-06-26 00:00:00,0,False,The Book of Mormon,US-SC-567
374,374,2011-07-03 00:00:00,0,False,The Book of Mormon,US-SC-567
375,375,2011-07-10 00:00:00,0,False,The Book of Mormon,US-SC-567
376,376,2011-07-17 00:00:00,62,False,The Book of Mormon,US-SC-567
